68	39.8621747	116.1790661	0	0	0	0
69	39.8621733	116.1790657	0	0	0	0
70	39.8621719	116.1790653	0	0	0	0
71	39.8621705	116.1790650	0	0	0	0
72	39.8621691	116.1790646	0	0	0	0
73	39.8621677	116.1790642	0	0	0	0
74	39.8621664	116.1790638	0	0	0	0
75	39.8621650	116.1790635	0	0	0	0
76	39.8621636	116.1790631	0	0	0	0
77	39.8621622	116.1790627	0	0	0	0
78	39.8621607	116.1790624	0	0	0	0
79	39.8621593	116.1790620	0	0	0	0
80	39.8621580	116.1790617	0	0	0	0
81	39.8621566	116.1790613	0	0	0	0
82	39.8621552	116.1790609	0	0	0	0
83	39.8621538	116.1790606	0	0	0	0
84	39.8621525	116.1790602	0	0	0	0
85	39.8621511	116.1790598	0	0	0	0
86	39.8621497	116.1790595	0	0	0	0
87	39.8621483	116.1790591	0	0	0	0
88	39.8621468	116.1790588	0	0	0	0
89	39.8621454	116.1790585	0	0	0	0
90	39.8621440	116.1790581	0	0	0	0
91	39.8621426	116.1790578	0	0	0	0
92	39.8621412	116.1790574	0	0	0	0
93	39.8621398	116.1790570	0	0	0	0
94	39.8621384	116.1790567	0	0	0	0
95	39.8621370	116.1790563	0	0	0	0
96	39.8621356	116.1790560	0	0	0	0
97	39.8621342	116.1790556	0	0	0	0
98	39.8621327	116.1790554	0	0	0	0
99	39.8621313	116.1790550	0	0	0	0
100	39.8621299	116.1790547	0	0	0	0
101	39.8621285	116.1790543	0	0	0	0
102	39.8621271	116.1790540	0	0	0	0
103	39.8621257	116.1790536	0	0	0	0
104	39.8621242	116.1790533	0	0	0	0
105	39.8621228	116.1790529	0	0	0	0
106	39.8621214	116.1790525	0	0	0	0
107	39.8621200	116.1790522	0	0	0	0
108	39.8621185	116.1790519	0	0	0	0
109	39.8621171	116.1790515	0	0	0	0
110	39.8621156	116.1790512	0	0	0	0
111	39.8621142	116.1790508	0	0	0	0
112	39.8621128	116.1790504	0	0	0	0
113	39.8621114	116.1790501	0	0	0	0
114	39.8621099	116.1790497	0	0	0	0
115	39.8621085	116.1790493	0	0	0	0
116	39.8621071	116.1790490	0	0	0	0
117	39.8621057	116.1790486	0	0	0	0
118	39.8621048	116.1790485	0	0	0	0
119	39.8621034	116.1790481	0	0	0	0
120	39.8621019	116.1790477	0	0	0	0
121	39.8621005	116.1790474	0	0	0	0
122	39.8620991	116.1790470	0	0	0	0
123	39.8620976	116.1790466	0	0	0	0
124	39.8620962	116.1790462	0	0	0	0
125	39.8620948	116.1790459	0	0	0	0
126	39.8620933	116.1790455	0	0	0	0
127	39.8620919	116.1790451	0	0	0	0
128	39.8620903	116.1790449	0	0	0	0
129	39.8620889	116.1790445	0	0	0	0
130	39.8620875	116.1790442	0	0	0	0
131	39.8620861	116.1790438	0	0	0	0
132	39.8620847	116.1790434	0	0	0	0
133	39.8620833	116.1790430	0	0	0	0
134	39.8620819	116.1790427	0	0	0	0
135	39.8620805	116.1790423	0	0	0	0
136	39.8620791	116.1790419	0	0	0	0
137	39.8620776	116.1790415	0	0	0	0
138	39.8620760	116.1790413	0	0	0	0
139	39.8620746	116.1790409	0	0	0	0
140	39.8620732	116.1790406	0	0	0	0
141	39.8620718	116.1790402	0	0	0	0
142	39.8620704	116.1790398	0	0	0	0
143	39.8620690	116.1790395	0	0	0	0
144	39.8620676	116.1790391	0	0	0	0
145	39.8620662	116.1790388	0	0	0	0
146	39.8620648	116.1790384	0	0	0	0
147	39.8620634	116.1790381	0	0	0	0
148	39.8620618	116.1790379	0	0	0	0
149	39.8620604	116.1790376	0	0	0	0
150	39.8620590	116.1790372	0	0	0	0
151	39.8620576	116.1790369	0	0	0	0
152	39.8620562	116.1790365	0	0	0	0
153	39.8620548	116.1790361	0	0	0	0
154	39.8620534	116.1790358	0	0	0	0
155	39.8620520	116.1790354	0	0	0	0
156	39.8620506	116.1790351	0	0	0	0
157	39.8620492	116.1790347	0	0	0	0
158	39.8620474	116.1790343	0	0	0	0
159	39.8620460	116.1790340	0	0	0	0
160	39.8620446	116.1790336	0	0	0	0
161	39.8620432	116.1790332	0	0	0	0
162	39.8620418	116.1790329	0	0	0	0
163	39.8620404	116.1790325	0	0	0	0
164	39.8620390	116.1790322	0	0	0	0
165	39.8620376	116.1790318	0	0	0	0
166	39.8620362	116.1790315	0	0	0	0
167	39.8620347	116.1790311	0	0	0	0
168	39.8620329	116.1790307	0	0	0	0
169	39.8620315	116.1790303	0	0	0	0
170	39.8620301	116.1790300	0	0	0	0
171	39.8620287	116.1790296	0	0	0	0
172	39.8620273	116.1790293	0	0	0	0
173	39.8620259	116.1790289	0	0	0	0
174	39.8620244	116.1790285	0	0	0	0
175	39.8620230	116.1790282	0	0	0	0
176	39.8620216	116.1790278	0	0	0	0
177	39.8620202	116.1790275	0	0	0	0
178	39.8620185	116.1790271	0	0	0	0
179	39.8620171	116.1790267	0	0	0	0
180	39.8620157	116.1790264	0	0	0	0
181	39.8620143	116.1790260	0	0	0	0
182	39.8620128	116.1790257	0	0	0	0
183	39.8620114	116.1790253	0	0	0	0
184	39.8620100	116.1790249	0	0	0	0
185	39.8620086	116.1790246	0	0	0	0
186	39.8620072	116.1790242	0	0	0	0
187	39.8620058	116.1790238	0	0	0	0
188	39.8620040	116.1790236	0	0	0	0
189	39.8620026	116.1790232	0	0	0	0
190	39.8620012	116.1790229	0	0	0	0
191	39.8619998	116.1790225	0	0	0	0
192	39.8619984	116.1790221	0	0	0	0
193	39.8619970	116.1790218	0	0	0	0
194	39.8619956	116.1790214	0	0	0	0
195	39.8619941	116.1790210	0	0	0	0
196	39.8619927	116.1790207	0	0	0	0
197	39.8619913	116.1790203	0	0	0	0
198	39.8619897	116.1790201	0	0	0	0
199	39.8619882	116.1790198	0	0	0	0
200	39.8619868	116.1790194	0	0	0	0
201	39.8619854	116.1790190	0	0	0	0
202	39.8619839	116.1790186	0	0	0	0
203	39.8619825	116.1790183	0	0	0	0
204	39.8619811	116.1790179	0	0	0	0
205	39.8619796	116.1790175	0	0	0	0
206	39.8619782	116.1790172	0	0	0	0
207	39.8619768	116.1790168	0	0	0	0
208	39.8619752	116.1790166	0	0	0	0
209	39.8619737	116.1790162	0	0	0	0
210	39.8619723	116.1790159	0	0	0	0
211	39.8619708	116.1790155	0	0	0	0
212	39.8619694	116.1790151	0	0	0	0
213	39.8619680	116.1790147	0	0	0	0
214	39.8619665	116.1790144	0	0	0	0
215	39.8619651	116.1790140	0	0	0	0
216	39.8619636	116.1790136	0	0	0	0
217	39.8619622	116.1790132	0	0	0	0
218	39.8619606	116.1790131	0	0	0	0
219	39.8619592	116.1790127	0	0	0	0
220	39.8619578	116.1790123	0	0	0	0
221	39.8619563	116.1790120	0	0	0	0
222	39.8619549	116.1790116	0	0	0	0
223	39.8619535	116.1790112	0	0	0	0
224	39.8619520	116.1790109	0	0	0	0
225	39.8619506	116.1790105	0	0	0	0
226	39.8619492	116.1790101	0	0	0	0
227	39.8619478	116.1790098	0	0	0	0
228	39.8619463	116.1790096	0	0	0	0
229	39.8619449	116.1790093	0	0	0	0
230	39.8619435	116.1790089	0	0	0	0
231	39.8619421	116.1790085	0	0	0	0
232	39.8619407	116.1790082	0	0	0	0
233	39.8619393	116.1790078	0	0	0	0
234	39.8619379	116.1790075	0	0	0	0
235	39.8619366	116.1790071	0	0	0	0
236	39.8619352	116.1790067	0	0	0	0
237	39.8619338	116.1790064	0	0	0	0
238	39.8619324	116.1790063	0	0	0	0
239	39.8619311	116.1790059	0	0	0	0
240	39.8619297	116.1790056	0	0	0	0
241	39.8619284	116.1790052	0	0	0	0
242	39.8619270	116.1790049	0	0	0	0
243	39.8619257	116.1790046	0	0	0	0
244	39.8619244	116.1790042	0	0	0	0
245	39.8619230	116.1790039	0	0	0	0
246	39.8619217	116.1790035	0	0	0	0
247	39.8619204	116.1790032	0	0	0	0
248	39.8619191	116.1790031	0	0	0	0
249	39.8619178	116.1790028	0	0	0	0
250	39.8619165	116.1790024	0	0	0	0
251	39.8619152	116.1790021	0	0	0	0
252	39.8619139	116.1790018	0	0	0	0
253	39.8619126	116.1790014	0	0	0	0
254	39.8619113	116.1790011	0	0	0	0
255	39.8619100	116.1790008	0	0	0	0
256	39.8619087	116.1790004	0	0	0	0
257	39.8619074	116.1790001	0	0	0	0
258	39.8619062	116.1790000	0	0	0	0
259	39.8619049	116.1789997	0	0	0	0
260	39.8619035	116.1789993	0	0	0	0
261	39.8619022	116.1789990	0	0	0	0
262	39.8619009	116.1789986	0	0	0	0
263	39.8618996	116.1789983	0	0	0	0
264	39.8618982	116.1789980	0	0	0	0
265	39.8618969	116.1789976	0	0	0	0
266	39.8618955	116.1789973	0	0	0	0
267	39.8618941	116.1789969	0	0	0	0
268	39.8618928	116.1789968	0	0	0	0
269	39.8618914	116.1789964	0	0	0	0
270	39.8618900	116.1789961	0	0	0	0
271	39.8618887	116.1789957	0	0	0	0
272	39.8618873	116.1789953	0	0	0	0
273	39.8618859	116.1789950	0	0	0	0
274	39.8618845	116.1789946	0	0	0	0
275	39.8618831	116.1789942	0	0	0	0
276	39.8618817	116.1789939	0	0	0	0
277	39.8618802	116.1789935	0	0	0	0
278	39.8618789	116.1789933	0	0	0	0
279	39.8618775	116.1789930	0	0	0	0
280	39.8618760	116.1789926	0	0	0	0
281	39.8618746	116.1789922	0	0	0	0
282	39.8618732	116.1789919	0	0	0	0
283	39.8618717	116.1789915	0	0	0	0
284	39.8618703	116.1789911	0	0	0	0
285	39.8618689	116.1789907	0	0	0	0
286	39.8618674	116.1789903	0	0	0	0
287	39.8618660	116.1789900	0	0	0	0
288	39.8618646	116.1789898	0	0	0	0
289	39.8618631	116.1789894	0	0	0	0
290	39.8618617	116.1789890	0	0	0	0
291	39.8618602	116.1789886	0	0	0	0
292	39.8618588	116.1789883	0	0	0	0
293	39.8618573	116.1789879	0	0	0	0
294	39.8618558	116.1789875	0	0	0	0
295	39.8618544	116.1789871	0	0	0	0
296	39.8618529	116.1789867	0	0	0	0
297	39.8618514	116.1789863	0	0	0	0
298	39.8618500	116.1789861	0	0	0	0
299	39.8618486	116.1789857	0	0	0	0
300	39.8618471	116.1789853	0	0	0	0
301	39.8618456	116.1789850	0	0	0	0
302	39.8618441	116.1789846	0	0	0	0
303	39.8618427	116.1789842	0	0	0	0
304	39.8618412	116.1789838	0	0	0	0
305	39.8618397	116.1789834	0	0	0	0
306	39.8618382	116.1789830	0	0	0	0
307	39.8618367	116.1789827	0	0	0	0
308	39.8618353	116.1789824	0	0	0	0
309	39.8618338	116.1789820	0	0	0	0
310	39.8618323	116.1789816	0	0	0	0
311	39.8618308	116.1789813	0	0	0	0
312	39.8618294	116.1789809	0	0	0	0
313	39.8618279	116.1789805	0	0	0	0
314	39.8618264	116.1789801	0	0	0	0
315	39.8618249	116.1789797	0	0	0	0
316	39.8618234	116.1789793	0	0	0	0
317	39.8618219	116.1789789	0	0	0	0
318	39.8618204	116.1789786	0	0	0	0
319	39.8618189	116.1789782	0	0	0	0
320	39.8618174	116.1789778	0	0	0	0
321	39.8618159	116.1789774	0	0	0	0
322	39.8618144	116.1789771	0	0	0	0
323	39.8618129	116.1789767	0	0	0	0
324	39.8618113	116.1789763	0	0	0	0
325	39.8618098	116.1789759	0	0	0	0
326	39.8618083	116.1789755	0	0	0	0
327	39.8618067	116.1789751	0	0	0	0
328	39.8618052	116.1789748	0	0	0	0
329	39.8618037	116.1789744	0	0	0	0
330	39.8618022	116.1789741	0	0	0	0
331	39.8618006	116.1789737	0	0	0	0
332	39.8617991	116.1789733	0	0	0	0
333	39.8617975	116.1789729	0	0	0	0
334	39.8617960	116.1789725	0	0	0	0
335	39.8617945	116.1789721	0	0	0	0
336	39.8617929	116.1789718	0	0	0	0
337	39.8617914	116.1789714	0	0	0	0
338	39.8617898	116.1789711	0	0	0	0
339	39.8617883	116.1789707	0	0	0	0
340	39.8617867	116.1789703	0	0	0	0
341	39.8617852	116.1789699	0	0	0	0
342	39.8617836	116.1789696	0	0	0	0
343	39.8617821	116.1789692	0	0	0	0
344	39.8617805	116.1789688	0	0	0	0
345	39.8617790	116.1789684	0	0	0	0
346	39.8617774	116.1789680	0	0	0	0
347	39.8617759	116.1789677	0	0	0	0
348	39.8617743	116.1789674	0	0	0	0
349	39.8617728	116.1789670	0	0	0	0
350	39.8617712	116.1789666	0	0	0	0
351	39.8617696	116.1789662	0	0	0	0
352	39.8617681	116.1789659	0	0	0	0
353	39.8617665	116.1789655	0	0	0	0
354	39.8617650	116.1789651	0	0	0	0
355	39.8617634	116.1789647	0	0	0	0
356	39.8617619	116.1789644	0	0	0	0
357	39.8617603	116.1789640	0	0	0	0
358	39.8617590	116.1789641	0	0	0	0
359	39.8617575	116.1789638	0	0	0	0
360	39.8617559	116.1789634	0	0	0	0
361	39.8617544	116.1789630	0	0	0	0
362	39.8617528	116.1789627	0	0	0	0
363	39.8617513	116.1789623	0	0	0	0
364	39.8617498	116.1789619	0	0	0	0
365	39.8617482	116.1789616	0	0	0	0
366	39.8617466	116.1789612	0	0	0	0
367	39.8617451	116.1789608	0	0	0	0
368	39.8617436	116.1789607	0	0	0	0
369	39.8617421	116.1789604	0	0	0	0
370	39.8617405	116.1789600	0	0	0	0
371	39.8617390	116.1789596	0	0	0	0
372	39.8617374	116.1789592	0	0	0	0
373	39.8617359	116.1789589	0	0	0	0
374	39.8617343	116.1789585	0	0	0	0
375	39.8617328	116.1789581	0	0	0	0
376	39.8617312	116.1789577	0	0	0	0
377	39.8617296	116.1789573	0	0	0	0
378	39.8617282	116.1789573	0	0	0	0
379	39.8617266	116.1789569	0	0	0	0
380	39.8617251	116.1789565	0	0	0	0
381	39.8617235	116.1789561	0	0	0	0
382	39.8617219	116.1789557	0	0	0	0
383	39.8617204	116.1789553	0	0	0	0
384	39.8617188	116.1789549	0	0	0	0
385	39.8617172	116.1789545	0	0	0	0
386	39.8617157	116.1789542	0	0	0	0
387	39.8617141	116.1789538	0	0	0	0
388	39.8617126	116.1789536	0	0	0	0
389	39.8617110	116.1789532	0	0	0	0
390	39.8617094	116.1789528	0	0	0	0
391	39.8617078	116.1789524	0	0	0	0
392	39.8617063	116.1789520	0	0	0	0
393	39.8617047	116.1789516	0	0	0	0
394	39.8617031	116.1789512	0	0	0	0
395	39.8617015	116.1789508	0	0	0	0
396	39.8616999	116.1789504	0	0	0	0
397	39.8616984	116.1789500	0	0	0	0
398	39.8616971	116.1789499	0	0	0	0
399	39.8616955	116.1789494	0	0	0	0
400	39.8616939	116.1789490	0	0	0	0
401	39.8616924	116.1789486	0	0	0	0
402	39.8616908	116.1789482	0	0	0	0
403	39.8616892	116.1789478	0	0	0	0
404	39.8616876	116.1789474	0	0	0	0
405	39.8616861	116.1789470	0	0	0	0
406	39.8616845	116.1789466	0	0	0	0
407	39.8616829	116.1789462	0	0	0	0
408	39.8616815	116.1789465	0	0	0	0
409	39.8616799	116.1789461	0	0	0	0
410	39.8616783	116.1789456	0	0	0	0
411	39.8616767	116.1789452	0	0	0	0
412	39.8616751	116.1789448	0	0	0	0
413	39.8616736	116.1789444	0	0	0	0
414	39.8616720	116.1789440	0	0	0	0
415	39.8616704	116.1789436	0	0	0	0
416	39.8616688	116.1789432	0	0	0	0
417	39.8616672	116.1789428	0	0	0	0
418	39.8616657	116.1789436	0	0	0	0
419	39.8616641	116.1789432	0	0	0	0
420	39.8616626	116.1789428	0	0	0	0
421	39.8616610	116.1789423	0	0	0	0
422	39.8616594	116.1789419	0	0	0	0
423	39.8616578	116.1789415	0	0	0	0
424	39.8616562	116.1789411	0	0	0	0
425	39.8616546	116.1789407	0	0	0	0
426	39.8616530	116.1789403	0	0	0	0
427	39.8616515	116.1789399	0	0	0	0
428	39.8616498	116.1789408	0	0	0	0
429	39.8616482	116.1789404	0	0	0	0
430	39.8616467	116.1789400	0	0	0	0
431	39.8616451	116.1789396	0	0	0	0
432	39.8616435	116.1789393	0	0	0	0
433	39.8616419	116.1789389	0	0	0	0
434	39.8616404	116.1789385	0	0	0	0
435	39.8616388	116.1789381	0	0	0	0
436	39.8616372	116.1789377	0	0	0	0
437	39.8616356	116.1789373	0	0	0	0
438	39.8616338	116.1789373	0	0	0	0
439	39.8616323	116.1789370	0	0	0	0
440	39.8616307	116.1789366	0	0	0	0
441	39.8616291	116.1789362	0	0	0	0
442	39.8616275	116.1789358	0	0	0	0
443	39.8616259	116.1789354	0	0	0	0
444	39.8616243	116.1789350	0	0	0	0
445	39.8616228	116.1789346	0	0	0	0
446	39.8616212	116.1789342	0	0	0	0
447	39.8616196	116.1789338	0	0	0	0
448	39.8616236	116.1789349	0	0	0	0
449	39.8616221	116.1789345	0	0	0	0
450	39.8616206	116.1789341	0	0	0	0
451	39.8616190	116.1789338	0	0	0	0
452	39.8616175	116.1789334	0	0	0	0
453	39.8616160	116.1789330	0	0	0	0
454	39.8616145	116.1789326	0	0	0	0
455	39.8616130	116.1789323	0	0	0	0
456	39.8616114	116.1789319	0	0	0	0
457	39.8616099	116.1789315	0	0	0	0
458	39.8616073	116.1789306	0	0	0	0
459	39.8616058	116.1789302	0	0	0	0
460	39.8616043	116.1789299	0	0	0	0
461	39.8616028	116.1789295	0	0	0	0
462	39.8616013	116.1789291	0	0	0	0
463	39.8615997	116.1789288	0	0	0	0
464	39.8615982	116.1789284	0	0	0	0
465	39.8615967	116.1789280	0	0	0	0
466	39.8615952	116.1789276	0	0	0	0
467	39.8615937	116.1789273	0	0	0	0
468	39.8615912	116.1789262	0	0	0	0
469	39.8615897	116.1789258	0	0	0	0
470	39.8615882	116.1789255	0	0	0	0
471	39.8615866	116.1789251	0	0	0	0
472	39.8615851	116.1789247	0	0	0	0
473	39.8615836	116.1789243	0	0	0	0
474	39.8615821	116.1789239	0	0	0	0
475	39.8615805	116.1789236	0	0	0	0
476	39.8615790	116.1789232	0	0	0	0
477	39.8615775	116.1789228	0	0	0	0
478	39.8615751	116.1789217	0	0	0	0
479	39.8615736	116.1789213	0	0	0	0
480	39.8615720	116.1789210	0	0	0	0
481	39.8615705	116.1789206	0	0	0	0
482	39.8615690	116.1789202	0	0	0	0
483	39.8615674	116.1789198	0	0	0	0
484	39.8615659	116.1789194	0	0	0	0
485	39.8615643	116.1789190	0	0	0	0
486	39.8615628	116.1789187	0	0	0	0
487	39.8615613	116.1789183	0	0	0	0
488	39.8615589	116.1789172	0	0	0	0
489	39.8615574	116.1789168	0	0	0	0
490	39.8615559	116.1789164	0	0	0	0
491	39.8615543	116.1789160	0	0	0	0
492	39.8615528	116.1789156	0	0	0	0
493	39.8615512	116.1789153	0	0	0	0
494	39.8615497	116.1789149	0	0	0	0
495	39.8615482	116.1789145	0	0	0	0
496	39.8615466	116.1789141	0	0	0	0
497	39.8615451	116.1789137	0	0	0	0
498	39.8615427	116.1789126	0	0	0	0
499	39.8615412	116.1789122	0	0	0	0
500	39.8615396	116.1789118	0	0	0	0
501	39.8615381	116.1789115	0	0	0	0
502	39.8615366	116.1789111	0	0	0	0
503	39.8615350	116.1789107	0	0	0	0
504	39.8615335	116.1789103	0	0	0	0
505	39.8615319	116.1789099	0	0	0	0
506	39.8615304	116.1789096	0	0	0	0
507	39.8615288	116.1789092	0	0	0	0
508	39.8615265	116.1789081	0	0	0	0
509	39.8615249	116.1789077	0	0	0	0
510	39.8615234	116.1789073	0	0	0	0
511	39.8615218	116.1789069	0	0	0	0
512	39.8615203	116.1789066	0	0	0	0
513	39.8615188	116.1789062	0	0	0	0
514	39.8615172	116.1789058	0	0	0	0
515	39.8615157	116.1789054	0	0	0	0
516	39.8615141	116.1789050	0	0	0	0
517	39.8615126	116.1789047	0	0	0	0
518	39.8615103	116.1789035	0	0	0	0
519	39.8615087	116.1789031	0	0	0	0
520	39.8615071	116.1789027	0	0	0	0
521	39.8615056	116.1789023	0	0	0	0
522	39.8615040	116.1789019	0	0	0	0
523	39.8615024	116.1789016	0	0	0	0
524	39.8615009	116.1789012	0	0	0	0
525	39.8614993	116.1789008	0	0	0	0
526	39.8614977	116.1789004	0	0	0	0
527	39.8614962	116.1789000	0	0	0	0
528	39.8614940	116.1788984	0	0	0	0
529	39.8614924	116.1788980	0	0	0	0
530	39.8614909	116.1788976	0	0	0	0
531	39.8614893	116.1788973	0	0	0	0
532	39.8614878	116.1788969	0	0	0	0
533	39.8614862	116.1788965	0	0	0	0
534	39.8614847	116.1788961	0	0	0	0
535	39.8614831	116.1788957	0	0	0	0
536	39.8614816	116.1788954	0	0	0	0
537	39.8614800	116.1788950	0	0	0	0
538	39.8614779	116.1788936	0	0	0	0
539	39.8614764	116.1788932	0	0	0	0
540	39.8614749	116.1788928	0	0	0	0
541	39.8614733	116.1788925	0	0	0	0
542	39.8614718	116.1788921	0	0	0	0
543	39.8614703	116.1788917	0	0	0	0
544	39.8614687	116.1788913	0	0	0	0
545	39.8614672	116.1788910	0	0	0	0
546	39.8614657	116.1788906	0	0	0	0
547	39.8614641	116.1788902	0	0	0	0
548	39.8614621	116.1788890	0	0	0	0
549	39.8614605	116.1788886	0	0	0	0
550	39.8614590	116.1788883	0	0	0	0
551	39.8614575	116.1788879	0	0	0	0
552	39.8614559	116.1788875	0	0	0	0
553	39.8614544	116.1788871	0	0	0	0
554	39.8614529	116.1788868	0	0	0	0
555	39.8614514	116.1788864	0	0	0	0
556	39.8614498	116.1788860	0	0	0	0
557	39.8614483	116.1788856	0	0	0	0
558	39.8614463	116.1788846	0	0	0	0
559	39.8614447	116.1788842	0	0	0	0
560	39.8614432	116.1788838	0	0	0	0
561	39.8614417	116.1788835	0	0	0	0
562	39.8614401	116.1788831	0	0	0	0
563	39.8614386	116.1788827	0	0	0	0
564	39.8614371	116.1788823	0	0	0	0
565	39.8614356	116.1788820	0	0	0	0
566	39.8614340	116.1788816	0	0	0	0
567	39.8614325	116.1788812	0	0	0	0
568	39.8614305	116.1788803	0	0	0	0
569	39.8614290	116.1788799	0	0	0	0
570	39.8614274	116.1788796	0	0	0	0
571	39.8614259	116.1788792	0	0	0	0
572	39.8614244	116.1788788	0	0	0	0
573	39.8614229	116.1788785	0	0	0	0
574	39.8614214	116.1788781	0	0	0	0
575	39.8614199	116.1788777	0	0	0	0
576	39.8614183	116.1788774	0	0	0	0
577	39.8614168	116.1788770	0	0	0	0
578	39.8614149	116.1788761	0	0	0	0
579	39.8614134	116.1788758	0	0	0	0
580	39.8614118	116.1788754	0	0	0	0
581	39.8614103	116.1788750	0	0	0	0
582	39.8614088	116.1788747	0	0	0	0
583	39.8614073	116.1788743	0	0	0	0
584	39.8614058	116.1788739	0	0	0	0
585	39.8614042	116.1788736	0	0	0	0
586	39.8614027	116.1788732	0	0	0	0
587	39.8614012	116.1788729	0	0	0	0
588	39.8613992	116.1788720	0	0	0	0
589	39.8613976	116.1788717	0	0	0	0
590	39.8613961	116.1788713	0	0	0	0
591	39.8613946	116.1788709	0	0	0	0
592	39.8613931	116.1788706	0	0	0	0
593	39.8613916	116.1788702	0	0	0	0
594	39.8613900	116.1788698	0	0	0	0
595	39.8613885	116.1788695	0	0	0	0
596	39.8613870	116.1788691	0	0	0	0
597	39.8613855	116.1788688	0	0	0	0
598	39.8613835	116.1788680	0	0	0	0
599	39.8613819	116.1788676	0	0	0	0
600	39.8613804	116.1788673	0	0	0	0
601	39.8613789	116.1788669	0	0	0	0
602	39.8613774	116.1788665	0	0	0	0
603	39.8613759	116.1788662	0	0	0	0
604	39.8613744	116.1788658	0	0	0	0
605	39.8613729	116.1788655	0	0	0	0
606	39.8613713	116.1788651	0	0	0	0
607	39.8613698	116.1788648	0	0	0	0
608	39.8613679	116.1788640	0	0	0	0
609	39.8613663	116.1788637	0	0	0	0
610	39.8613648	116.1788633	0	0	0	0
611	39.8613633	116.1788629	0	0	0	0
612	39.8613618	116.1788626	0	0	0	0
613	39.8613603	116.1788622	0	0	0	0
614	39.8613587	116.1788619	0	0	0	0
615	39.8613572	116.1788615	0	0	0	0
616	39.8613557	116.1788612	0	0	0	0
617	39.8613542	116.1788608	0	0	0	0
618	39.8613522	116.1788601	0	0	0	0
619	39.8613507	116.1788597	0	0	0	0
620	39.8613491	116.1788594	0	0	0	0
621	39.8613476	116.1788590	0	0	0	0
622	39.8613461	116.1788587	0	0	0	0
623	39.8613446	116.1788583	0	0	0	0
624	39.8613430	116.1788580	0	0	0	0
625	39.8613415	116.1788576	0	0	0	0
626	39.8613400	116.1788573	0	0	0	0
627	39.8613385	116.1788569	0	0	0	0
628	39.8613365	116.1788563	0	0	0	0
629	39.8613349	116.1788559	0	0	0	0
630	39.8613334	116.1788556	0	0	0	0
631	39.8613319	116.1788552	0	0	0	0
632	39.8613303	116.1788548	0	0	0	0
633	39.8613288	116.1788545	0	0	0	0
634	39.8613273	116.1788541	0	0	0	0
635	39.8613257	116.1788538	0	0	0	0
636	39.8613242	116.1788534	0	0	0	0
